#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
3,113247,34,304398725171
3,113247,34,304398725171
3,113247,34,304398725171
3,113247,34,304398725171
3,113247,34,304398725171
3,113247,34,304398725171
3,113247,34,304398725171
3,113247,34,304398725171
3,113244,34,304398725171
3,113244,34,304398725171
3,113244,34,304398725171
3,113244,34,304398725171
3,113244,34,304398736613
3,113244,34,304398736613
3,113244,34,304398736613
3,113244,34,304398736613
3,113244,34,304398736613
3,113244,34,304398736613
3,113244,34,304398736613
3,113244,34,304398736613
3,113263,34,304398736613
3,113263,34,304398736613
3,113263,34,304398736613
3,113263,34,304398736613
3,113263,34,304398736613
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113263,34,304398747897
3,113280,34,304398747897
3,113280,34,304398747897
3,113280,34,304398747897
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113280,34,304398759001
3,113217,34,304398759001
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113217,34,304398770505
3,113302,34,304398770505
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113302,34,304398781776
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398793040
3,113287,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398804296
3,113288,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398815570
3,113326,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398826954
3,113231,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398838373
3,113317,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398849737
3,113322,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398860904
3,113329,34,304398872176
3,113329,34,304398872176
3,113310,34,304398872176
3,113310,34,304398872176
3,113310,34,304398872176
3,113310,34,304398872176
3,113310,34,304398872176
3,113310,34,304398872176
3,113310,34,304398872176
3,113310,34,304398883460
3,113310,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398883460
3,113071,34,304398895039
3,113071,34,304398895039
3,113071,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398895039
3,113293,34,304398906217
3,113293,34,304398906217
3,113293,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398906217
3,113307,34,304398917492
3,113307,34,304398917492
3,113307,34,304398917492
3,113307,34,304398917492
3,113307,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398917492
3,113298,34,304398928773
3,113298,34,304398928773
3,113298,34,304398928773
3,113298,34,304398928773
3,113275,34,304398928773
3,113275,34,304398928773
3,113275,34,304398928773
3,113275,34,304398928773
3,113275,34,304398928773
3,113275,34,304398928773
3,113275,34,304398928773
3,113275,34,304398940025
3,113275,34,304398940025
3,113275,34,304398940025
3,113275,34,304398940025
3,113275,34,304398940025
3,113113,34,304398940025
3,113113,34,304398940025
3,113113,34,304398940025
3,113113,34,304398940025
3,113113,34,304398940025
3,113113,34,304398940025
3,113113,34,304398940025
3,113113,34,304398951447
3,113113,34,304398951447
3,113113,34,304398951447
3,113113,34,304398951447
3,113113,34,304398951447
3,113113,34,304398951447
3,113113,34,304398951447
3,113307,34,304398951447
3,113307,34,304398951447
3,113307,34,304398951447
3,113307,34,304398951447
3,113307,34,304398951447
3,113307,34,304398951447
3,113307,34,304398962814
3,113307,34,304398962814
3,113307,34,304398962814
3,113307,34,304398962814
3,113307,34,304398962814
3,113307,34,304398962814
3,113307,34,304398962814
3,113307,34,304398962814
3,113292,34,304398962814
3,113292,34,304398962814
3,113292,34,304398962814
3,113292,34,304398962814
3,113292,34,304398962814
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113292,34,304398974181
3,113305,34,304398974181
3,113305,34,304398974181
3,113305,34,304398974181
3,113305,34,304398974181
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113305,34,304398985330
3,113308,34,304398985330
3,113308,34,304398985330
3,113308,34,304398985330
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113308,34,304398996592
3,113080,34,304398996592
3,113080,34,304398996592
3,113080,34,304398996592
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113080,34,304399007847
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399019373
3,113286,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399030688
3,113288,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399041910
3,113279,34,304399053173
3,113279,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399053173
3,113299,34,304399064435
3,113299,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399064435
3,113081,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399075933
3,113225,34,304399087206
3,113225,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399087206
3,113237,34,304399098497
3,113237,34,304399098497
3,113237,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399098497
3,113265,34,304399109741
3,113265,34,304399109741
3,113265,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399109741
3,113258,34,304399121013
3,113258,34,304399121013
3,113258,34,304399121013
3,113258,34,304399121013
3,113258,34,304399121013
3,113256,34,304399121013
3,113256,34,304399121013
3,113256,34,304399121013
3,113256,34,304399121013
3,113256,34,304399121013
3,113256,34,304399121013
3,113256,34,304399121013
3,113256,34,304399132352
3,113256,34,304399132352
3,113256,34,304399132352
3,113256,34,304399132352
3,113256,34,304399132352
3,113243,34,304399132352
3,113243,34,304399132352
3,113243,34,304399132352
3,113243,34,304399132352
3,113243,34,304399132352
3,113243,34,304399132352
3,113243,34,304399132352
3,113243,34,304399143896
3,113243,34,304399143896
3,113243,34,304399143896
3,113243,34,304399143896
3,113243,34,304399143896
3,113243,34,304399143896
3,113243,34,304399143896
3,113273,34,304399143896
3,113273,34,304399143896
3,113273,34,304399143896
3,113273,34,304399143896
3,113273,34,304399143896
3,113273,34,304399143896
3,113273,34,304399143896
3,113273,34,304399155204
3,113273,34,304399155204
3,113273,34,304399155204
3,113273,34,304399155204
3,113273,34,304399155204
3,113273,34,304399155204
3,113255,34,304399155204
3,113255,34,304399155204
3,113255,34,304399155204
3,113255,34,304399155204
3,113255,34,304399155204
3,113255,34,304399155204
3,113255,34,304399166320
3,113255,34,304399166320
3,113255,34,304399166320
3,113255,34,304399166320
3,113255,34,304399166320
3,113255,34,304399166320
3,113249,34,304399166320
3,113249,34,304399166320
3,113249,34,304399166320
3,113249,34,304399166320
3,113249,34,304399166320
3,113249,34,304399166320
3,113249,34,304399166320
3,113249,34,304399177585
3,113249,34,304399177585
3,113249,34,304399177585
3,113249,34,304399177585
3,113249,34,304399177585
3,113249,34,304399177585
3,113249,34,304399177585
3,113249,34,304399177585
3,113231,34,304399177585
3,113231,34,304399177585
3,113231,34,304399177585
3,113231,34,304399177585
3,113231,34,304399177585
3,113231,34,304399188848
3,113231,34,304399188848
3,113231,34,304399188848
3,113231,34,304399188848
3,113231,34,304399188848
3,113231,34,304399188848
3,113231,34,304399188848
3,113163,34,304399188848
3,113163,34,304399188848
3,113163,34,304399188848
3,113163,34,304399188848
3,113163,34,304399200362
3,113163,34,304399200362
3,113163,34,304399200362
3,113163,34,304399200362
3,113163,34,304399200362
3,113163,34,304399200362
3,113163,34,304399200362
3,113248,34,304399200362
3,113248,34,304399200362
3,113248,34,304399200362
3,113248,34,304399200362
3,113248,34,304399200362
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113248,34,304399211716
3,113255,34,304399211716
3,113255,34,304399211716
3,113255,34,304399211716
3,113255,34,304399211716
3,113255,34,304399211716
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113255,34,304399223096
3,113267,34,304399223096
3,113267,34,304399223096
3,113267,34,304399223096
3,113329,34,304398317863
3,113329,34,304398317863
3,113329,34,304398317863
3,113329,34,304398317863
3,113329,34,304398317863
3,113329,34,304398317863
3,113329,34,304398317863
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398329125
3,113291,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398340643
3,113320,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398351921
3,113313,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398363183
3,113296,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398374559
3,113299,34,304398385689
3,113299,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398385689
3,113303,34,304398397086
3,113303,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398397086
3,113228,34,304398408650
3,113228,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398408650
3,113308,34,304398419739
3,113308,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398419739
3,113289,34,304398431011
3,113289,34,304398431011
3,113289,34,304398431011
3,113289,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398431011
3,113280,34,304398442272
3,113280,34,304398442272
3,113280,34,304398442272
3,113280,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398442272
3,113285,34,304398453606
3,113285,34,304398453606
3,113285,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398453606
3,113068,34,304398465075
3,113068,34,304398465075
3,113068,34,304398465075
3,113068,34,304398465075
3,113068,34,304398465075
3,113068,34,304398465075
3,113068,34,304398465075
3,113316,34,304398465075
3,113316,34,304398465075
3,113316,34,304398465075
3,113316,34,304398465075
3,113316,34,304398465075
3,113316,34,304398465075
3,113316,34,304398465075
3,113316,34,304398476476
3,113316,34,304398476476
3,113316,34,304398476476
3,113316,34,304398476476
3,113316,34,304398476476
3,113316,34,304398476476
3,113316,34,304398476476
3,113327,34,304398476476
3,113327,34,304398476476
3,113327,34,304398476476
3,113327,34,304398476476
3,113327,34,304398476476
3,113327,34,304398476476
3,113327,34,304398476476
3,113327,34,304398487604
3,113327,34,304398487604
3,113327,34,304398487604
3,113327,34,304398487604
3,113327,34,304398487604
3,113327,34,304398487604
3,113327,34,304398487604
3,113327,34,304398487604
3,113372,34,304398487604
3,113372,34,304398487604
3,113372,34,304398487604
3,113372,34,304398498869
3,113372,34,304398498869
3,113372,34,304398498869
3,113372,34,304398498869
3,113372,34,304398498869
3,113372,34,304398498869
3,113372,34,304398498869
3,113366,34,304398498869
3,113366,34,304398498869
3,113366,34,304398498869
3,113366,34,304398498869
3,113366,34,304398498869
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113366,34,304398510129
3,113097,34,304398510129
3,113097,34,304398510129
3,113097,34,304398510129
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113097,34,304398521633
3,113330,34,304398521633
3,113330,34,304398521633
3,113330,34,304398532920
3,113330,34,304398532920
3,113330,34,304398532920
3,113330,34,304398532920
3,113330,34,304398532920
3,113330,34,304398532920
3,113330,34,304398532920
3,113330,34,304398532920
3,29186,29186,17180160514
3,0,0,17977015122519295
3,0,3840,268726986
3,4185600,4185600,17977015115055104
3,31000,1406978,285569738
3,0,5239,17977015115055104
3,0,3840,17247271296
3,4185600,4185600,14106734386748160
3,31000,31043,17180160514
3,0,2002755320,17977015114141440
3,0,62914580,21475193346
3,4185600,4185600,17977015114141440
3,31000,291330,6253506361360
3,0,4,17977015247429887
3,0,3840,1095586247184
3,4185600,4185600,17977015122519295
3,31000,33978384,268726986
3,0,1612,17977015115055104
3,0,133292287,285569738
3,4185600,4185600,17977015115055104
3,31000,369586704,17280956800
3,0,255,14106734386745600
3,0,8381695,131323020736534
3,4185600,4185600,17977015114137855
3,31000,268726986,130910603212822
3,0,0,17977015114137855
3,0,917504,17180160514
3,4185600,4185600,17977015114141440
3,31000,285569738,21475193346
3,0,0,17977015114141440
3,0,917504,6150427146256
3,4185600,4185600,17977015247429887
3,31000,100694405,1095586247184
3,0,4,17977015122519295
3,0,202381572,268726986
3,4185600,3399168,17977015115055104
3,31000,555335,285569738
3,0,0,17977015115055104
3,0,58720256,17280563589
3,4185600,4185600,14599315595991812
3,33847312,31000,92427696240662
3,2060,0,17977015114137855
3,133292287,0,6184786753552
3,4185600,4185600,17977015247429887
3,369455632,31000,1095586116112
3,255,0,17977015122519295
3,8381695,0,129957120669718
3,4185600,4185600,17977015114137603
3,268726986,33847312,268726986
3,0,1600,17977015115055104
3,917504,133292287,285569738
3,4185600,4185600,17977015115055104
3,285569738,369455632,12952041861
3,0,255,14599315595989252
3,917504,8381695,339307491842
3,4185600,4185600,17977015114141440
3,67402112,268726986,29186
3,4,0,17977015114141440
3,202381568,917504,330717557250
3,3284480,4185600,17977015114141440
3,291330,285569738,335012459010
3,4,0,17977015114141440
3,3840,917504,326422524418
3,4185600,4185600,17977015114141440
3,291330,67402112,6189081720848
3,4,4,17977015247429887
3,3840,202382080,1095586116112
3,4185600,3284480,17977015122519295
3,291330,33978384,29186
3,4,1608,17977015114141440
3,3840,133292287,268726986
3,4185600,4185600,17977015115055104
3,291330,369586704,285569738
3,4,255,17977015115055104
3,3840,8381695,67139973
3,4185600,4185600,14599315595989252
3,291330,268726986,31047
3,4,0,17977015172857856
3,3840,917504,18446744070694336528
3,4185600,4185600,17977015248347391
3,4616706,285569738,304947360258
3,4,0,17977015114141440
3,3840,917504,4294998018
3,4185600,4185600,17977015114141440
3,555335,101087616,330712707586
3,0,4,17977015114141440
3,58720256,202379520,6201966622736
3,4185600,3284480,17977015247429887
3,31000,100694038,1095586116112
3,0,30576,17977015122519295
3,0,255,268726986
3,4185600,4185600,17977015115055104
3,31000,30742,285569738
3,0,30480,17977015115055104
3,0,255,12952041861
3,4185600,4185600,14599315595991300
3,33847312,33978384,6150427015184
3,2088,1612,17977015247429887
3,133292287,133292287,1095586116112
3,4185600,4185600,17977015122519295
3,369455632,369586704,268726986
3,255,255,17977015115055104
3,8381695,8381695,285569738
3,4185600,4185600,17977015115055104
3,268726986,268726986,17247271296
3,0,0,14106734386748160
3,917504,917504,6189081851920
3,4185600,4185600,17977015247429887
3,285569738,285569738,1095586247184
3,0,0,17977015122519295
3,917504,917504,268726986
3,4185600,4185600,17977015115055104
3,67402112,100891008,285569738
3,4,4,17977015115055104
3,202382080,202381568,17280956800
3,3284480,3284480,14106734386745600
3,33978384,291330,131323020933142
3,2096,4,17977015114137855
3,133292287,3840,130910653741078
3,4185600,4185600,17977015114137855
3,369586704,356866,17180160514
3,255,5,17977015114141440
3,8381695,3840,21475193346
3,4185600,4185600,17977015114141440
3,268726986,33978384,6081707669520
3,0,1576,17977015247429887
3,917504,133292287,1095586247184
3,4185600,4185600,17977015122519295
3,285569738,369586704,268726986
3,0,255,17977015115055104
3,917504,8381695,285569738
3,4185600,4185600,17977015115055104
