#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335797379
0,115300,34,204335808873
0,115300,34,204335808873
0,115300,34,204335808873
0,115300,34,204335808873
0,115300,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335808873
0,115297,34,204335820493
0,115297,34,204335820493
0,115297,34,204335820493
0,115297,34,204335820493
0,115297,34,204335820493
0,115297,34,204335820493
0,115297,34,204335820493
0,115297,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335820493
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335831913
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115293,34,204335843433
0,115295,34,204335843433
0,115295,34,204335843433
0,115295,34,204335843433
0,115295,34,204335843433
0,115295,34,204335843433
0,115295,34,204335843433
0,115295,34,204335843433
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115295,34,204335854933
0,115296,34,204335854933
0,115296,34,204335854933
0,115296,34,204335854933
0,115296,34,204335854933
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115296,34,204335866595
0,115293,34,204335866595
0,115293,34,204335866595
0,115293,34,204335866595
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115293,34,204335878110
0,115292,34,204335878110
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335889461
0,115292,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335901061
0,115281,34,204335912477
0,115281,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335912477
0,115293,34,204335923990
0,115293,34,204335923990
0,115293,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335923990
0,115297,34,204335935504
0,115297,34,204335935504
0,115297,34,204335935504
0,115297,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335935504
0,115282,34,204335947020
0,115282,34,204335947020
0,115282,34,204335947020
0,115282,34,204335947020
0,115282,34,204335947020
0,115282,34,204335947020
0,115282,34,204335947020
0,115282,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335947020
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115285,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335958615
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115291,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335970042
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335981559
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115283,34,204335993063
0,115282,34,204335993063
0,115282,34,204335993063
0,115282,34,204335993063
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115282,34,204336004571
0,115284,34,204336004571
0,115284,34,204336004571
0,115284,34,204336004571
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
0,115284,34,204336016171
