#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
3,113506,34,304406304754
3,113506,34,304406304754
3,113506,34,304406304754
3,113506,34,304406304754
3,114000,34,304406316355
3,114000,34,304406327636
3,114001,34,304406327636
3,114001,34,304406327636
3,114001,34,304406338910
3,113978,34,304406338910
3,113978,34,304406338910
3,113978,34,304406338910
3,113978,34,304406350181
3,114006,34,304406350181
3,114006,34,304406350181
3,114006,34,304406350181
3,114006,34,304406361455
3,113996,34,304406361455
3,113996,34,304406361455
3,113996,34,304406372728
3,114032,34,304406372728
3,114032,34,304406372728
3,114032,34,304406372728
3,114032,34,304406383996
3,114008,34,304406383996
3,114008,34,304406383996
3,114008,34,304406383996
3,114008,34,304406395258
3,114037,34,304406395258
3,114037,34,304406395258
3,114037,34,304406406545
3,114047,34,304406406545
3,114047,34,304406406545
3,114047,34,304406418055
3,113379,34,304406418055
3,113379,34,304406418055
3,113379,34,304406418055
3,113379,34,304406418055
3,113379,34,304406418055
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406430297
3,113618,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406444368
3,116876,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406458376
3,119712,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406472822
3,122720,34,304406486855
3,122720,34,304406486855
3,125593,34,304406486855
3,125593,34,304406486855
3,125593,35,304406486855
3,125593,35,304406486855
3,125593,35,304406486855
3,125593,35,304406486855
3,125593,35,304406486855
3,125593,35,304406486855
3,125593,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406500982
3,127869,35,304406514703
3,127869,35,304406514703
3,127869,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406514703
3,130673,35,304406528835
3,130673,35,304406528835
3,130673,35,304406528835
3,133630,35,304406528835
3,133630,35,304406528835
3,133630,35,304406528835
3,133630,35,304406528835
3,133630,35,304406528835
3,133630,35,304406528835
3,133630,35,304406542974
3,133630,35,304406542974
3,133630,35,304406542974
3,136117,35,304406542974
3,136117,35,304406542974
3,136117,35,304406542974
3,136117,35,304406542974
3,136117,35,304406542974
3,136117,35,304406556635
3,136117,35,304406556635
3,136117,35,304406556635
3,136117,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406556635
3,139011,35,304406570751
3,139011,35,304406570751
3,139011,35,304406570751
3,139011,35,304406570751
3,140367,35,304406570751
3,140367,35,304406570751
3,140367,35,304406584808
3,140367,35,304406584808
3,140367,35,304406584808
3,140367,35,304406584808
3,140144,35,304406584808
3,140144,35,304406584808
3,140144,35,304406584808
3,140144,35,304406584808
3,140144,35,304406584808
3,140144,35,304406584808
3,140144,35,304406598592
3,140144,35,304406598592
3,140144,35,304406598592
3,140144,35,304406598592
3,140144,35,304406598592
3,140144,35,304406598592
3,140144,35,304406598592
3,140144,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,35,304406598592
3,139531,34,304406598592
3,139531,34,304406598592
3,112895,34,304405729060
3,112912,34,304405729060
3,112912,34,304405729060
3,112912,34,304405729060
3,112912,34,304405729060
3,112912,34,304405729060
3,112912,34,304405729060
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112912,34,304405740327
3,112892,34,304405740327
3,112892,34,304405740327
3,112892,34,304405740327
